use,name,effect,presc,score
High Blood Pressure,Edarbyclor,9.0,25.0,5.542128485451767
High Blood Pressure,Eplerenone,10.0,10.0,8.574485878929147
High Blood Pressure,Exforge,6.571428571428571,24.428571428571427,7.372199764977917
High Blood Pressure,Hydralazine,1.5,39.0,7.4878634896056795
High Blood Pressure,Hydrochlorothiazide,7.0,45.666666666666664,6.585657984027653
High Blood Pressure,Hydrochlorothiazide / lisinopril,7.0,44.333333333333336,7.042726745101046
High Blood Pressure,Hydrochlorothiazide / losartan,8.2,41.8,6.34971735878017
High Blood Pressure,Hydrochlorothiazide / olmesartan,9.333333333333334,44.333333333333336,6.626281664229812
High Blood Pressure,Hydrochlorothiazide / spironolactone,10.0,27.0,7.921906947449914
High Blood Pressure,Hydrochlorothiazide / telmisartan,7.5,9.0,7.9366313962918635
High Blood Pressure,Hydrochlorothiazide / triamterene,9.5,52.5,7.936126034753867
High Blood Pressure,Hydrochlorothiazide / valsartan,9.0,20.5,7.549555736672431
High Blood Pressure,Hyzaar,7.8,59.8,7.103325863678947
High Blood Pressure,Indapamide,10.0,4.0,8.358950719271757
High Blood Pressure,Inderal,8.0,58.0,6.385730504909782
High Blood Pressure,Irbesartan,5.2,41.4,5.926773962049708
High Blood Pressure,Labetalol,7.0,69.0,2.264212523003956
High Blood Pressure,Lasix,7.0,32.666666666666664,6.655774060479318
High Blood Pressure,Lisinopril,4.672413793103448,41.241379310344826,5.993524749469105
High Blood Pressure,Lopressor,7.0,24.0,4.062896560371971
High Blood Pressure,Losartan,5.333333333333333,80.41666666666667,6.213433141974904
High Blood Pressure,Lotrel,6.0,37.75,5.677020172256776
High Blood Pressure,Metoprolol,5.882352941176471,37.11764705882353,6.246959596516714
High Blood Pressure,Metoprolol Tartrate,10.0,17.0,7.900790082378434
High Blood Pressure,Micardis,6.0,72.5,6.433714490783727
High Blood Pressure,Midamor,1.0,9.0,6.935684111767527
High Blood Pressure,Minipress,10.0,37.0,6.476183149656864
High Blood Pressure,Nebivolol,7.2592592592592595,38.370370370370374,6.970828508474879
High Blood Pressure,Nifedipine,6.571428571428571,11.142857142857142,5.515816574949915
High Blood Pressure,Nitro-Dur,1.0,0.0,3.054420106447377
High Blood Pressure,Norvasc,4.888888888888889,88.77777777777777,6.316071558392106
High Blood Pressure,Olmesartan,7.9,36.3,6.924258634183936
High Blood Pressure,Perindopril,10.0,27.0,7.921906947449914
High Blood Pressure,Pindolol,3.0,0.0,6.35504055965443
High Blood Pressure,Prinivil,7.0,49.5,7.503043467558042
High Blood Pressure,Propranolol,6.25,25.75,7.688022958694167
High Blood Pressure,Ramipril,6.25,35.75,6.511866252068029
High Blood Pressure,Sectral,10.0,12.0,6.355865537958907
High Blood Pressure,Spironolactone,5.666666666666667,78.66666666666667,7.2102704442438075
High Blood Pressure,Tekturna,4.0,16.0,8.5497030184141
High Blood Pressure,Tekturna HCT,9.0,6.0,6.290834689334499
High Blood Pressure,Telmisartan,9.5,50.0,8.49908672943054
High Blood Pressure,Tenoretic 50,9.0,10.0,8.671579904027597
High Blood Pressure,Tenormin,8.0,70.0,5.526780138427619
High Blood Pressure,Terazosin,1.0,1.0,4.319273404069607
High Blood Pressure,Toprol-XL,7.0,32.0,8.485613566111237
High Blood Pressure,Trandolapril / verapamil,10.0,14.0,7.369878171891573
High Blood Pressure,Tribenzor,1.0,1.0,4.319273404069607
High Blood Pressure,Twynsta,6.0,7.0,2.397556140715888
High Blood Pressure,Valsartan,4.642857142857143,46.714285714285715,5.595906442764578
High Blood Pressure,Valturna,9.5,5.0,7.324892704303128
High Blood Pressure,Verapamil,10.0,5.0,7.170997223562014
High Blood Pressure,Zestoretic,7.5,57.5,7.43018055190925
High Blood Pressure,Zestril,2.0,112.0,6.306188036299707
High Blood Pressure,Ziac,1.0,14.0,5.1811107983024085
High Cholesterol,Alirocumab,6.25,15.0,7.657069897413607
High Cholesterol,Atorvastatin,4.6,59.15,6.187902268784302
High Cholesterol,Colesevelam,10.0,35.0,8.648336695522234
High Cholesterol,Crestor,5.916666666666667,62.916666666666664,6.8436416549080095
High Cholesterol,Evolocumab,2.0,49.0,6.551145416668673
High Cholesterol,Ezetimibe,4.625,65.125,6.806970106048951
High Cholesterol,Ezetimibe / simvastatin,6.666666666666667,51.0,6.95666804028006
High Cholesterol,Fenofibric acid,5.0,6.0,3.916649591116808
High Cholesterol,Gemfibrozil,9.0,20.0,7.106682637574135
High Cholesterol,Lipitor,5.4,95.2,5.4639930979761875
High Cholesterol,Livalo,6.5,57.75,6.409870485856123
High Cholesterol,Lovastatin,1.0,45.0,4.354314295434202
High Cholesterol,Mevacor,1.0,45.0,4.354314295434202
High Cholesterol,Niacin,7.0,16.25,6.414678767379025
High Cholesterol,Niaspan,5.666666666666667,14.666666666666666,6.933383576037706
High Cholesterol,Pitavastatin,4.666666666666667,78.66666666666667,6.288084948008916
High Cholesterol,Praluent,6.5,17.25,7.863312256084798
High Cholesterol,Pravastatin,1.0,143.5,5.041934429119939
High Cholesterol,Red yeast rice,10.0,68.0,6.952928251886957
High Cholesterol,Repatha,5.666666666666667,32.333333333333336,7.095535405321859
High Cholesterol,Rosuvastatin,6.0,74.15384615384616,6.53022303600396
High Cholesterol,Simvastatin,4.454545454545454,32.18181818181818,6.8432994039600965
High Cholesterol,Trilipix,5.0,17.0,6.341969468093787
High Cholesterol,Vytorin,6.5,16.0,8.654633899295703
High Cholesterol,Welchol,10.0,65.0,8.25088976727308
High Cholesterol,Zetia,8.2,79.0,6.601039487933147
High Cholesterol,Zocor,8.5,52.0,6.954714744683512
"High Cholesterol, Familial Heterozygous",Altoprev,9.0,40.0,8.472801793248562
"High Cholesterol, Familial Heterozygous",Evolocumab,6.0,24.0,7.231008478323302
"High Cholesterol, Familial Heterozygous",Repatha,6.0,27.5,7.601777386049933
"High Cholesterol, Familial Heterozygous",Rosuvastatin,10.0,44.0,6.109558961391044
"High Cholesterol, Familial Heterozygous",Simvastatin,8.0,17.0,6.973210899541602
"High Cholesterol, Familial Homozygous",Alirocumab,1.0,27.0,5.961981212532169
Hirsutism,Eflornithine,9.0,73.16666666666667,6.7127286415845475
Hirsutism,Spironolactone,8.5,30.5,5.321489793476805
Hirsutism,Vaniqa,8.285714285714286,37.42857142857143,7.059467663692743
Hot Flashes,Brisdelle,6.25,38.75,6.046387129848067
Hot Flashes,Duavee,10.0,25.0,6.50236529000534
Hot Flashes,Duloxetine,9.0,2.0,8.174543577159849
Hot Flashes,Effexor XR,9.666666666666666,143.33333333333334,7.1091933606114734
Hot Flashes,Estratest H.S.,9.0,1.0,6.920059185010526
Hot Flashes,Fluoxetine,1.0,10.0,6.8294758571584
Hot Flashes,Gabapentin,10.0,42.666666666666664,7.56054628413717
Hot Flashes,Neurontin,9.0,64.0,7.129246811243481
Hot Flashes,Paroxetine,7.9,23.8,6.990288721526537
Hot Flashes,Prozac,9.0,92.5,7.444048296762698
Hot Flashes,Venlafaxine,8.181818181818182,65.81818181818181,7.020251558528551
Human Papilloma Virus,Cimetidine,1.0,0.0,3.054420106447377
Human Papilloma Virus,Imiquimod,6.0625,14.375,6.581426216404799
Human Papillomavirus Prophylaxis,Gardasil,6.8,11.2,7.073543334077738
Human Papillomavirus Prophylaxis,Human papillomavirus vaccine,7.8,13.0,6.476991873954992
Hyperhidrosis,Aluminum chloride hexahydrate,9.422535211267606,8.67605633802817,7.470134677492223
Hyperhidrosis,Clonidine,10.0,27.0,7.921906947449914
Hyperhidrosis,Drysol,9.26086956521739,9.565217391304348,7.467559574910596
Hyperhidrosis,Hypercare,8.71875,6.9375,7.1789074365634065
Hyperhidrosis,Oxybutynin,9.333333333333334,31.666666666666668,7.375692045707965
Hyperhidrosis,Xerac AC,10.0,7.0,6.493653305451713
Hyperlipoproteinemia,Niacin / simvastatin,7.0,5.0,4.395058287782974
Hyperlipoproteinemia,Niaspan,9.0,7.0,6.607445106972985
Hyperlipoproteinemia,TriCor,4.0,115.0,7.767660109896217
"Hyperlipoproteinemia Type III, Elevated beta-VLDL   IDL",Pravastatin,5.0,7.0,4.4152596781425215
"Hyperlipoproteinemia Type IIa, Elevated LDL",Colesevelam,8.0,28.0,7.893476027714111
"Hyperlipoproteinemia Type IIa, Elevated LDL",Fenofibrate,9.0,38.0,6.298849521124014
"Hyperlipoproteinemia Type IV, Elevated VLDL",Niaspan,8.0,22.0,7.94042769749102
Hyperparathyroidism Secondary to Renal Impairment,Rayaldee,10.0,5.0,7.170997223562014
Hyperphosphatemia of Renal Failure,Auryxia,8.0,7.0,5.305232108701494
Hyperphosphatemia of Renal Failure,Renagel,7.0,7.0,3.14878389340544
Hyperphosphatemia of Renal Failure,Sevelamer,5.5,7.0,4.6780433010768965
Hyperprolactinemia,Bromocriptine,6.333333333333333,20.666666666666668,7.354439223915299
Hyperprolactinemia,Cabergoline,9.2,17.6,7.4418462933273215
Hyperprolactinemia,Dostinex,10.0,28.0,8.7151200080925
Hyperprolactinemia,Parlodel,6.0,23.0,6.695935948890237
Hypersomnia,Armodafinil,10.0,20.0,7.842510141295147
Hypersomnia,Caffeine,8.333333333333334,14.0,5.58171145542557
Hypersomnia,NoDoz,5.0,13.0,5.145319087254093
Hypersomnia,Nuvigil,9.0,14.0,7.23467864984665
Hypertensive Emergency,Clonidine,9.0,29.5,6.652397762630264
Hypertensive Emergency,Methyldopa,5.0,5.0,5.381957142457769
Hypertensive Emergency,Nifedipine,9.0,6.0,6.290834689334499
Hypertriglyceridemia,Fenofibrate,3.6666666666666665,34.333333333333336,6.406137583705004
Hypertriglyceridemia,Icosapent,10.0,40.0,7.208176195413394
Hypertriglyceridemia,Lovaza,8.0,6.0,4.903100820083972
Hypertriglyceridemia,Omacor,9.0,48.0,7.936677810176899
Hypertriglyceridemia,TriCor,4.0,79.0,6.48990386147532
Hypertriglyceridemia,Trilipix,4.0,41.0,6.336387335835243
Hypertriglyceridemia,Vascepa,6.0,20.0,3.5622956351129305
Hypoactive Sexual Desire Disorde,Flibanserin,9.0,72.0,8.816689228427752
Hypocalcemia,Calcitriol,6.0,3.0,6.383855104378132
Hypoestrogenism,Cenestin,10.0,16.0,8.709532579215772
Hypoestrogenism,Conjugated estrogens,10.0,16.0,8.709532579215772
Hypoestrogenism,Estradiol,10.0,16.0,8.709532579215772
Hypoestrogenism,Estradiol Patch,1.0,7.0,3.7845039965740233
"Hypogonadism, Male",AndroGel,7.9411764705882355,69.3529411764706,6.8520557811993905
"Hypogonadism, Male",Androderm,8.0,37.0,6.11462441891585
"Hypogonadism, Male",Axiron,7.4375,29.0625,6.623064721281122
"Hypogonadism, Male",Delatestryl,9.0,22.0,8.853339021798474
"Hypogonadism, Male",Depo-Testosterone,8.0,0.0,4.821588697606812
"Hypogonadism, Male",Fortesta,10.0,53.5,7.073622334227588
"Hypogonadism, Male",Methitest,10.0,7.0,6.493653305451713
"Hypogonadism, Male",Methyltestosterone,10.0,7.0,6.493653305451713
"Hypogonadism, Male",Ovidrel,10.0,23.0,8.215482906027418
"Hypogonadism, Male",Testim,7.2,22.866666666666667,6.286527317460728
"Hypogonadism, Male",Testopel,9.0,11.5,7.63427043612241
"Hypogonadism, Male",Testosterone,7.153846153846154,28.634615384615383,6.421485914015767
Hypokalemia,Klor-Con,9.0,49.0,7.254862780164628
Hypotension,Midodrine,10.0,61.0,7.879508924206853
"Hypothyroidism, After Thyroid Removal",Armour Thyroid,7.0,77.66666666666667,5.409184247938462
"Hypothyroidism, After Thyroid Removal",Levothroid,8.0,39.0,6.151649351938175
"Hypothyroidism, After Thyroid Removal",Levothyroxine,7.444444444444445,56.666666666666664,6.964357516295305
"Hypothyroidism, After Thyroid Removal",Levoxyl,5.0,21.0,6.760934395598684
"Hypothyroidism, After Thyroid Removal",Liothyronine,10.0,42.0,7.095221070515352
"Hypothyroidism, After Thyroid Removal",NP Thyroid,8.0,14.0,6.3583124972520615
"Hypothyroidism, After Thyroid Removal",Nature-Throid,10.0,35.0,8.648336695522234
"Hypothyroidism, After Thyroid Removal",Synthroid,7.777777777777778,75.77777777777777,7.441494583247967
"Hypothyroidism, After Thyroid Removal",Thyroid desiccated,9.25,113.5,6.998418087740879
"Hypothyroidism, After Thyroid Removal",Tirosint,9.5,41.0,6.708819236321972
"Hypothyroidism, After Thyroid Removal",Unithroid,1.0,8.0,5.707023638890452
Idiopathic Thrombocytopenic Purpura,Cyclosporine,9.0,13.0,6.3732589822241685
Immunosuppression,Methylprednisolone,9.0,4.0,8.457255146738312
Immunosuppression,Prednisone,9.0,9.0,8.753452412523746
Impetig,Altabax,8.0,7.0,5.305232108701494
Impetig,Retapamulin,9.0,7.333333333333333,6.5500899479266534
Indigestion,Magnesium hydroxide,9.0,24.0,7.084225295181232
Indigestion,Omeprazole,7.666666666666667,27.0,7.730690169124034
Indigestion,Pepto-Bismol,10.0,0.5,6.459495066431483
Indigestion,Tums Smoothies,1.0,0.0,3.054420106447377
Infection Prophylaxis,Sulfamethoxazole / trimethoprim,9.0,1.0,6.920059185010526
Inflammatory Bowel Disease,Budesonide,10.0,0.0,6.109306553878856
Inflammatory Conditions,Decadron,4.5,7.5,5.259649785031216
Inflammatory Conditions,Dexamethasone,6.0,9.0,5.831419460698641
Inflammatory Conditions,Hydrocortisone,9.0,0.0,6.227844379644332
Inflammatory Conditions,Magnesium salicylate,6.0,4.0,5.831127652885081
Inflammatory Conditions,Meloxicam,6.769230769230769,42.84615384615385,6.381822829341304
Inflammatory Conditions,Methylprednisolone,6.222222222222222,53.44444444444444,6.832939014053014
Inflammatory Conditions,Mobic,6.5,85.5,6.4785763216952645
Inflammatory Conditions,Prednisolone,3.3333333333333335,3.6666666666666665,5.678603238649288
Inflammatory Conditions,Prednisone,6.923076923076923,43.23076923076923,6.698487917933824
Inflammatory Conditions,Rayos,9.0,20.0,7.106682637574135
Influenza,Oseltamivir,6.756756756756757,8.08108108108108,6.596612161758283
Influenza,Tamiflu,6.296296296296297,9.407407407407407,6.820456975105886
Influenza,Zanamivir,2.0,4.0,7.890498753651644
Influenza Prophylaxis,FluMist,6.0,8.0,4.878733980113638
Influenza Prophylaxis,FluMist Quadrivalent,1.0,0.0,3.054420106447377
Influenza Prophylaxis,"Influenza virus vaccine, inactivated",10.0,1.0,6.80968357898411
Influenza Prophylaxis,"Influenza virus vaccine, live, trivalent",9.0,0.0,6.227844379644332
Influenza Prophylaxis,Oseltamivir,1.0,10.0,6.8294758571584
Insomnia,Acetaminophen / diphenhydramine,4.5,7.0,4.984806476264459
Insomnia,Ambien,8.148148148148149,37.5,7.010638984055029
Insomnia,Ambien CR,7.375,29.75,7.220690734279904
Insomnia,Amitriptyline,7.380952380952381,57.666666666666664,6.573189455338272
Insomnia,Ativan,9.5,154.25,6.53493237313091
Insomnia,Belsomra,3.857142857142857,24.857142857142858,5.924506562294362
Insomnia,Benadryl,8.0,27.0,6.997393188417838
Insomnia,Benadryl Allergy,7.5,12.0,7.863197542331802
Insomnia,Chloral hydrate,10.0,12.0,6.355865537958907
Insomnia,Clonazepam,7.555555555555555,71.61111111111111,6.650056606953053
Insomnia,Dimenhydrinate,9.5,20.0,7.668083598323946
Insomnia,Diphenhydramine,6.571428571428571,13.642857142857142,5.964765933347059
Insomnia,Doxepin,7.933333333333334,48.166666666666664,7.020827010605532
Insomnia,Doxylamine,6.611111111111111,32.27777777777778,7.416700502354524
Insomnia,Elavil,8.666666666666666,75.33333333333333,6.257399956178214
Insomnia,Estazolam,8.75,10.5,6.842891539809703
Insomnia,Eszopiclone,5.71875,26.125,6.285146685498473
Insomnia,Flurazepam,9.2,34.8,7.125253958689827
Insomnia,Gabapentin,6.666666666666667,61.0,5.822383219617298
Insomnia,Halcion,9.0,25.0,6.241811744290403
Insomnia,Klonopin,9.75,90.0,7.753668396415581
Insomnia,Lorazepam,8.5,68.3,6.850926011067183
Insomnia,Lunesta,7.392857142857143,23.857142857142858,6.809831540982464
Insomnia,Melatonin,6.928571428571429,32.0,6.38396509321546
Insomnia,Mirtazapine,7.225806451612903,40.41935483870968,6.531070308737895
Insomnia,Nytol,10.0,7.5,7.0897808754378415
Insomnia,Olanzapine,7.75,31.75,7.804375980823805
Insomnia,Oxazepam,7.0,67.0,5.944736061783937
Insomnia,Quazepam,10.0,15.0,8.482883456649951
Insomnia,Quetiapine,7.621621621621622,33.37837837837838,6.461701279878441
Insomnia,Ramelteon,4.428571428571429,33.285714285714285,6.05810648660964
Insomnia,Remeron,7.571428571428571,69.42857142857143,6.769092125560542
Insomnia,Restoril,7.0,67.0,7.313772618596484
Insomnia,Rozerem,4.428571428571429,55.57142857142857,6.0336004870582185
Insomnia,Secobarbital,10.0,35.0,8.282857156363445
Insomnia,Seroquel,7.928571428571429,33.642857142857146,7.054552047982783
Insomnia,Silenor,6.0,46.25,6.688075948414288
Insomnia,Simply Sleep,1.0,9.0,6.935684111767527
Insomnia,Sleep Aid,10.0,15.0,8.482883456649951
Insomnia,Sominex,7.75,50.0,5.149923586603432
Insomnia,Somnote,10.0,11.5,6.950179214123917
Insomnia,Sonata,5.857142857142857,32.57142857142857,6.713524152459238
Insomnia,Suvorexant,3.7555555555555555,26.666666666666668,5.684396012280945
Insomnia,Temazepam,6.565217391304348,32.04347826086956,6.322336370479481
Insomnia,Trazodone,6.397590361445783,50.13253012048193,6.641276978208645
Insomnia,Triazolam,9.6,23.4,7.213928511589868
Insomnia,Tryptophan,10.0,4.0,8.358950719271757
Insomnia,Tylenol PM,9.0,16.0,8.198652674816605
Insomnia,Unisom SleepGels,1.0,24.0,4.583896423265005
Insomnia,Unisom SleepTabs,6.0,32.666666666666664,7.302665201170588
Insomnia,Zaleplon,3.25,15.625,6.021196893171361
Insomnia,Zolpidem,7.337078651685394,21.191011235955056,6.653128567896765
Insomnia,Zolpimist,9.0,11.0,7.648306726574672
Insomnia,Zyprexa,6.0,33.5,8.19511853081338
"Insomnia, Stimulant-Associated",Catapres,5.0,38.0,3.929732021137071
"Insomnia, Stimulant-Associated",Clonidine,9.0,37.166666666666664,6.795303490260475
Insulin Resistance Syndrome,Glucophage,10.0,45.0,6.831298989280017
Insulin Resistance Syndrome,Humulin R U-500 (Concentrated),10.0,12.0,6.355865537958907
Insulin Resistance Syndrome,Metformin,4.5,36.0,5.715320340033809
Intermittent Claudication,Cilostazol,1.0,21.0,6.382068816107202
Interstitial Cystitis,Amitriptyline,8.25,36.0,6.281721268736333
Interstitial Cystitis,Azo Urinary Pain Relief,10.0,12.0,6.355865537958907
Interstitial Cystitis,Elavil,8.0,42.5,6.152761062617211
Interstitial Cystitis,Elmiron,6.916666666666667,29.75,6.8770626068627925
Interstitial Cystitis,Hydroxyzine,3.0,4.0,8.59389418591238
Interstitial Cystitis,Pentosan polysulfate sodium,8.166666666666666,30.916666666666668,6.637339546441308
Interstitial Cystitis,Phenazopyridine,7.0,16.0,5.713874001702047
Interstitial Cystitis,Pyridium,1.0,27.0,5.961981212532169
Intraabdominal Infection,Avelox,8.0,9.0,7.828314657173991
Intraabdominal Infection,Metronidazole,2.0,1.0,6.169162419744095
Intraocular Hypertension,Bimatoprost,7.0,44.0,2.235540732416079
Intraocular Hypertension,Latanoprost,9.0,13.0,6.3732589822241685
Iritis,Loteprednol,9.0,9.0,8.753452412523746
Iron Deficiency Anemia,Ferrous gluconate,10.0,1.0,6.80968357898411
Iron Deficiency Anemia,Ferrous sulfate,6.5,22.0,8.019586788786064
Iron Deficiency Anemia,Iron sucrose,10.0,4.0,8.358950719271757
Iron Deficiency Anemia,Proferrin-ES,10.0,18.0,6.633970466631683
Irritable Bowel Syndrome,Acidophilus,10.0,123.0,8.630425723484054
Irritable Bowel Syndrome,Alosetron,10.0,25.0,8.73616049635049
Irritable Bowel Syndrome,Amitiza,6.75,33.75,5.80372375813809
Irritable Bowel Syndrome,Amitriptyline,8.1875,57.0,6.838528817879072
Irritable Bowel Syndrome,Atropine / hyoscyamine / phenobarbital / scopolamine,9.4,26.2,7.271823192941433
Irritable Bowel Syndrome,Bentyl,7.555555555555555,61.44444444444444,7.531181440821728
Irritable Bowel Syndrome,Chlordiazepoxide / clidinium,9.666666666666666,43.333333333333336,7.401914896850417
Irritable Bowel Syndrome,Cholestyramine,10.0,62.5,8.477245994731819
Irritable Bowel Syndrome,Cholestyramine Light,9.0,45.0,6.941455322987079
Irritable Bowel Syndrome,Desipramine,9.0,5.0,7.277927183306573
Irritable Bowel Syndrome,Dicyclomine,8.136363636363637,36.0,7.588596691442058
Irritable Bowel Syndrome,Donnatal,10.0,27.0,7.737303904666282
Irritable Bowel Syndrome,Eluxadoline,5.842105263157895,17.263157894736842,5.868638936467872
Irritable Bowel Syndrome,EnteraGam,9.5,13.0,8.065595091612312
Irritable Bowel Syndrome,HyoMax,8.0,37.0,5.283595657658187
Irritable Bowel Syndrome,Hyoscyamine,8.2,33.6,7.186189080546363
Irritable Bowel Syndrome,Immune globulin oral,6.666666666666667,13.333333333333334,6.100629063020333
Irritable Bowel Syndrome,Lactobacillus acidophilus,9.666666666666666,23.666666666666668,7.204753325351407
Irritable Bowel Syndrome,Librax,9.666666666666666,51.666666666666664,8.232590427737323
Irritable Bowel Syndrome,Linaclotide,8.1,30.2,7.389655816126312
Irritable Bowel Syndrome,Linzess,7.375,38.458333333333336,6.885233233389607
Irritable Bowel Syndrome,Lotronex,9.6,19.0,6.947555168499283
Irritable Bowel Syndrome,Lubiprostone,8.666666666666666,34.333333333333336,6.482523518230098
Irritable Bowel Syndrome,Metamucil,2.0,39.0,6.6034588174065805
Irritable Bowel Syndrome,Methscopolamine,8.0,2.0,7.171574816814388
Irritable Bowel Syndrome,Nortriptyline,9.666666666666666,45.666666666666664,8.39815960852408
Irritable Bowel Syndrome,Rifaximin,7.833333333333333,57.333333333333336,6.712828189522401
Irritable Bowel Syndrome,Tegaserod,10.0,14.5,7.1283278101686705
Irritable Bowel Syndrome,Venlafaxine,9.0,15.0,8.580480617777244
Irritable Bowel Syndrome,Viberzi,3.764705882352941,21.294117647058822,6.218920617400194
Irritable Bowel Syndrome,Xifaxan,5.5,50.75,6.232474499695892
Irritable Bowel Syndrome,Zelnorm,9.333333333333334,6.666666666666667,7.71577194400967
Ischemic Stroke,Nimotop,10.0,19.0,6.127475169414972
Ischemic Stroke,Plavix,5.5,131.0,6.357185358884607
"Ischemic Stroke, Prophylaxis",Aggrenox,7.0,41.0,6.495622596160842
"Ischemic Stroke, Prophylaxis",Aspirin / dipyridamole,3.6666666666666665,48.0,5.829043463303989
Juvenile Idiopathic Arthritis,Adalimumab,10.0,5.0,7.170997223562014
Juvenile Idiopathic Arthritis,Infliximab,9.0,1.0,6.920059185010526
Juvenile Rheumatoid Arthritis,Celecoxib,8.0,16.0,7.887237930752728
Juvenile Rheumatoid Arthritis,Enbrel,9.0,8.5,7.64890190869371
Juvenile Rheumatoid Arthritis,Etanercept,5.0,3.0,4.3264955131738105
Juvenile Rheumatoid Arthritis,Naproxen,1.0,1.0,4.319273404069607
Juvenile Rheumatoid Arthritis,Sulindac,9.0,1.0,6.920059185010526
Keratoconjunctivitis Sicca,Cyclosporine,4.0,32.0,5.921826938531484
Keratoconjunctivitis Sicca,Restasis,7.333333333333333,23.5,7.146546622822275
Keratosis,Aldara,7.0,5.0,4.395058287782974
Keratosis,Carac,9.0,144.0,6.429392770027316
Keratosis,Diclofenac,1.0,21.0,6.382068816107202
Keratosis,Fluorouracil,9.5,70.0,6.697454594891591
Keratosis,Imiquimod,5.8,25.0,6.414297184363832
Keratosis,Ingenol,8.0,78.0,7.760232446121669
Keratosis,Solaraze,1.0,21.0,6.382068816107202
Keratosis,Zyclara,6.333333333333333,17.166666666666668,7.127298486270373
Kidney Infections,Augmentin,1.0,7.0,3.7845039965740233
Kidney Infections,Cephalexin,9.0,7.0,6.607445106972985
Kidney Infections,Cipro,1.5,27.5,4.86113011134367
Kidney Infections,Ciprofloxacin,4.916666666666667,25.833333333333332,5.772757147037943
Kidney Infections,Hiprex,10.0,9.0,8.656796740464273
Kidney Infections,Keflex,10.0,58.0,7.393285995684158
Kidney Infections,Levaquin,6.5,26.0,7.028041903778724
Kidney Infections,Sulfamethoxazole / trimethoprim,1.6666666666666667,5.333333333333333,4.987268419926827
Klinefelter Syndrome,Testosterone,10.0,9.0,8.656796740464273
Labor Induction,Dinoprostone,8.0,0.0,4.821588697606812
Labor Pain,Butorphanol,10.0,4.5,7.459562883730346
Labor Pain,Stadol,5.5,3.0,4.6137772853116505
Lactation Augmentation,Metoclopramide,1.0,3.0,7.0500866311617765
Lactose Intolerance,Lactaid,7.0,11.333333333333334,6.292773157992155
Lactose Intolerance,Lactase,2.4,8.4,5.919822297111853
Left Ventricular Dysfunction,Enalapril,9.0,7.0,6.607445106972985
Left Ventricular Dysfunction,Valsartan,9.0,27.0,8.022968937262847
Lennox-Gastaut Syndrome,Banzel,10.0,9.0,8.656796740464273
Lennox-Gastaut Syndrome,Onfi,8.0,14.0,6.3583124972520615
Lennox-Gastaut Syndrome,Rufinamide,10.0,11.5,7.601592942333742
Leukemia,Prednisone,10.0,12.0,6.355865537958907
Leukocytoclastic Vasculitis,Dapsone,1.0,4.0,6.548256302136768
Lewy Body Dementia,Donepezil,8.0,31.0,4.994446104586797
Lichen Planus,Triamcinolone,1.0,12.0,3.5351764941555603
Lichen Sclerosus,Clobetasol,10.0,20.0,6.998161370910088
Lichen Sclerosus,Fluticasone,9.5,18.0,8.407622653500937
Light Anesthesia,Lorazepam,10.0,12.0,6.355865537958907
Light Anesthesia,Midazolam,10.0,10.0,8.574485878929147
Light Anesthesia,Versed,1.0,13.5,6.218702971662719
Light Sedation,Chlordiazepoxide,8.0,6.0,4.903100820083972
Light Sedation,Demerol,1.0,15.0,6.71052568386338
Light Sedation,Diazepam,4.0,6.0,5.862150117482907
Light Sedation,Librium,7.0,23.0,5.970012715527637
Light Sedation,Meperidine,9.0,26.0,6.765825685915322
Light Sedation,Midazolam,7.0,14.833333333333334,7.199048895963936
Light Sedation,Phenergan,9.5,20.0,7.0524220042421115
Light Sedation,Promethazine,1.0,14.5,5.555622579232039
Light Sedation,Thorazine,10.0,7.0,6.493653305451713
Light Sedation,Versed,2.8,11.4,6.065700280768966
Lipodystrophy,Egrifta,3.0,12.0,6.59900117125482
Local Anesthesia,Dibucaine,10.0,17.0,7.900790082378434
Local Anesthesia,Marcaine,8.0,9.0,7.828314657173991
Local Anesthesia,Sensorcaine-MPF,10.0,6.0,6.1731344641759245
Lyme Disease,Cefuroxime,8.5,26.0,7.363577153030056
Lyme Disease,Doxycycline,7.0,34.25,6.826807646851653
"Lyme Disease, Arthritis",Hydroxychloroquine,9.0,46.0,8.193933690074541
"Lyme Disease, Neurologic",Penicillin g benzathine,8.0,18.0,5.47795598012679
"Lyme Disease, Neurologic",Rocephin,4.5,2.5,5.906571500194192
Lymphocytic Colitis,Asacol,9.0,47.0,8.844808856559746
Lymphoma,Chlorambucil,7.0,0.0,2.2348399436105684
Macular Degeneration,Aflibercept,1.0,13.0,3.3477247532480425
Macular Degeneration,Avastin,10.0,41.0,8.743005258264253
Macular Degeneration,Eylea,1.0,13.0,3.3477247532480425
Macular Degeneration,Lucentis,10.0,79.0,8.63954577381299
Macular Degeneration,Ranibizumab,9.0,21.0,8.332361850351921
Macular Edema,Dexamethasone,1.0,3.0,7.0500866311617765
Major Depressive Disorde,Abilify,5.8,14.4,5.911640759573972
Major Depressive Disorde,Aripiprazole,7.833333333333333,16.833333333333332,6.115563895730091
Major Depressive Disorde,Brexpiprazole,6.6,38.8,6.512198681876211
Major Depressive Disorde,Bupropion,7.041666666666667,41.5,6.642132997065946
Major Depressive Disorde,Cymbalta,5.857142857142857,13.857142857142858,4.485904702639854
Major Depressive Disorde,Desvenlafaxine,4.142857142857143,16.142857142857142,6.911799659086723
